date,year,month,day,day_of_week,day_name,is_weekend,is_extended_weekend,tithi_num,tithi_name,is_ekadashi,is_pournami,is_amavasya,is_purattasi_season,is_purattasi_saturday,is_karthika_masam,is_major_festival,festival_name,is_eclipse_day,is_exam_season,is_summer_vacation,is_public_holiday,holiday_count,holiday_names,pilgrim_count,compartments_filled,sarva_darshan_wait_hours,sed_wait_hours,divya_darshan_wait_hours,hundi_crores,tonsures,laddus_distributed,rush_level
2018-05-18,2018,5,18,4,Friday,0,0,4,Chaturthi (Shukla),0,0,0,0,0,0,0,None,0,0,1,0,0,None,82402,28,20.9,5.1,11.5,4.37,32960,362568,HIGH
2018-05-19,2018,5,19,5,Saturday,1,0,5,Panchami (Shukla),0,0,0,0,0,0,0,None,0,0,1,0,0,None,89544,31,27.5,6.1,15.1,4.5,35817,393993,PEAK
2018-05-20,2018,5,20,6,Sunday,1,0,6,Shasthi (Shukla),0,0,0,0,0,0,0,None,0,0,1,0,0,None,89036,31,27.0,6.1,14.9,4.49,35614,391758,PEAK
2018-05-21,2018,5,21,0,Monday,0,0,7,Saptami (Shukla),0,0,0,0,0,0,0,None,0,0,1,0,0,None,81055,27,20.0,4.8,11.0,4.34,32422,356642,HIGH
2018-05-22,2018,5,22,1,Tuesday,0,0,8,Ashtami (Shukla),0,0,0,0,0,0,0,None,0,0,1,0,0,None,65941,15,11.2,2.9,6.2,4.05,26376,290140,MODERATE
2018-05-23,2018,5,23,2,Wednesday,0,0,9,Navami (Shukla),0,0,0,0,0,0,0,None,0,0,1,0,0,None,61515,12,9.1,2.5,5.0,3.97,24606,270666,LOW
2018-05-24,2018,5,24,3,Thursday,0,0,10,Dashami (Shukla),0,0,0,0,0,0,0,None,0,0,1,0,0,None,67564,16,11.9,3.1,6.5,4.08,27025,297281,MODERATE
2018-05-25,2018,5,25,4,Friday,0,0,11,Ekadashi (Shukla),1,0,0,0,0,0,0,None,0,0,1,0,0,None,88882,31,26.9,6.0,14.8,4.49,35552,391080,PEAK
2018-05-26,2018,5,26,5,Saturday,1,0,12,Dwadashi (Shukla),0,0,0,0,0,0,0,None,0,0,1,0,0,None,91189,31,29.2,6.4,16.1,4.53,36475,401231,PEAK
2018-05-27,2018,5,27,6,Sunday,1,0,13,Trayodashi (Shukla),0,0,0,0,0,0,0,None,0,0,1,0,0,None,91289,31,29.3,6.4,16.1,4.53,36515,401671,PEAK
2018-05-28,2018,5,28,0,Monday,0,0,14,Chaturdashi (Shukla),0,0,0,0,0,0,0,None,0,0,1,0,0,None,82949,29,21.3,5.2,11.7,4.38,33179,364975,HIGH
2018-05-29,2018,5,29,1,Tuesday,0,0,15,Pournami (Full Moon),0,1,0,0,0,0,0,None,0,0,1,0,0,None,77739,24,17.8,4.3,9.8,4.28,31095,342051,HIGH
2018-05-30,2018,5,30,2,Wednesday,0,0,16,Pratipada (Krishna),0,0,0,0,0,0,0,None,0,0,1,0,0,None,61749,12,9.2,2.5,5.1,3.97,24699,271695,LOW
2018-05-31,2018,5,31,3,Thursday,0,0,17,Dwitiya (Krishna),0,0,0,0,0,0,0,None,0,0,1,0,0,None,68208,17,12.2,3.1,6.7,4.1,27283,300115,MODERATE
2018-06-01,2018,6,1,4,Friday,0,0,18,Tritiya (Krishna),0,0,0,0,0,0,0,None,0,0,1,0,0,None,82068,28,20.7,5.0,11.4,4.36,32827,361099,HIGH
2018-06-02,2018,6,2,5,Saturday,1,0,19,Chaturthi (Krishna),0,0,0,0,0,0,0,None,0,0,1,0,0,None,88225,31,26.2,5.9,14.4,4.48,35290,388190,PEAK
2018-06-03,2018,6,3,6,Sunday,1,0,20,Panchami (Krishna),0,0,0,0,0,0,0,None,0,0,1,0,0,None,89588,31,27.6,6.1,15.2,4.5,35835,394187,PEAK
2018-06-04,2018,6,4,0,Monday,0,0,21,Shasthi (Krishna),0,0,0,0,0,0,0,None,0,0,1,0,0,None,80447,27,19.6,4.7,10.8,4.33,32178,353966,HIGH
2018-06-05,2018,6,5,1,Tuesday,0,0,22,Saptami (Krishna),0,0,0,0,0,0,0,None,0,0,1,0,0,None,63530,13,10.1,2.7,5.6,4.01,25412,279532,MODERATE
2018-06-06,2018,6,6,2,Wednesday,0,0,23,Ashtami (Krishna),0,0,0,0,0,0,0,None,0,0,1,0,0,None,61881,12,9.3,2.5,5.1,3.98,24752,272276,LOW
2018-06-07,2018,6,7,3,Thursday,0,0,24,Navami (Krishna),0,0,0,0,0,0,0,None,0,0,1,0,0,None,66073,15,11.2,2.9,6.2,4.06,26429,290721,MODERATE
2018-06-08,2018,6,8,4,Friday,0,0,25,Dashami (Krishna),0,0,0,0,0,0,0,None,0,0,1,0,0,None,80801,27,19.9,4.8,10.9,4.34,32320,355524,HIGH
2018-06-09,2018,6,9,5,Saturday,1,0,26,Ekadashi (Krishna),1,0,0,0,0,0,0,None,0,0,1,0,0,None,95240,31,33.2,6.9,18.3,4.61,38096,419056,PEAK
2018-06-10,2018,6,10,6,Sunday,1,0,27,Dwadashi (Krishna),0,0,0,0,0,0,0,None,0,0,1,0,0,None,91980,31,30.0,6.5,16.5,4.55,36792,404712,PEAK
2018-06-11,2018,6,11,0,Monday,0,0,28,Trayodashi (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,68363,17,12.3,3.1,6.8,4.1,27345,300797,MODERATE
2018-06-12,2018,6,12,1,Tuesday,0,0,29,Chaturdashi (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2018-06-13,2018,6,13,2,Wednesday,0,0,30,Amavasya (New Moon),0,0,1,0,0,0,0,None,0,0,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2018-06-14,2018,6,14,3,Thursday,0,0,1,Pratipada (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,49998,3,4.7,1.6,3.5,3.75,19999,219991,LOW
2018-06-15,2018,6,15,4,Friday,0,0,2,Dwitiya (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,59968,11,8.4,2.3,4.6,3.94,23987,263859,LOW
2018-06-16,2018,6,16,5,Saturday,1,0,3,Tritiya (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,69785,18,13.0,3.3,7.2,4.13,27914,307054,MODERATE
2018-06-17,2018,6,17,6,Sunday,1,0,4,Chaturthi (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,68412,17,12.3,3.1,6.8,4.1,27364,301012,MODERATE
2018-06-18,2018,6,18,0,Monday,0,0,5,Panchami (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,51710,4,5.3,1.7,3.5,3.78,20684,227524,LOW
2018-06-19,2018,6,19,1,Tuesday,0,0,6,Shasthi (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2018-06-20,2018,6,20,2,Wednesday,0,0,7,Saptami (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,48058,2,4.0,1.5,3.5,3.71,19223,211455,LOW
2018-06-21,2018,6,21,3,Thursday,0,0,8,Ashtami (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,48876,2,4.3,1.6,3.5,3.73,19550,215054,LOW
2018-06-22,2018,6,22,4,Friday,0,0,9,Navami (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,61964,12,9.3,2.5,5.1,3.98,24785,272641,LOW
2018-06-23,2018,6,23,5,Saturday,1,0,10,Dashami (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,72903,20,14.6,3.6,8.0,4.19,29161,320773,MODERATE
2018-06-24,2018,6,24,6,Sunday,1,0,11,Ekadashi (Shukla),1,0,0,0,0,0,0,None,0,0,0,0,0,None,81236,27,20.2,4.9,11.1,4.34,32494,357438,HIGH
2018-06-25,2018,6,25,0,Monday,0,0,12,Dwadashi (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,53365,6,5.9,1.9,3.5,3.81,21346,234806,LOW
2018-06-26,2018,6,26,1,Tuesday,0,0,13,Trayodashi (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2018-06-27,2018,6,27,2,Wednesday,0,0,14,Chaturdashi (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2018-06-28,2018,6,28,3,Thursday,0,0,16,Pratipada (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,48302,2,4.1,1.5,3.5,3.72,19320,212528,LOW
2018-06-29,2018,6,29,4,Friday,0,0,17,Dwitiya (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,61936,12,9.3,2.5,5.1,3.98,24774,272518,LOW
2018-06-30,2018,6,30,5,Saturday,1,0,18,Tritiya (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,72586,20,14.4,3.6,7.9,4.18,29034,319378,MODERATE
2018-07-01,2018,7,1,6,Sunday,1,0,19,Chaturthi (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,68436,17,12.3,3.1,6.8,4.1,27374,301118,MODERATE
2018-07-02,2018,7,2,0,Monday,0,0,20,Panchami (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,54969,7,6.4,2.0,3.5,3.84,21987,241863,LOW
2018-07-03,2018,7,3,1,Tuesday,0,0,21,Shasthi (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2018-07-04,2018,7,4,2,Wednesday,0,0,22,Saptami (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2018-07-05,2018,7,5,3,Thursday,0,0,23,Ashtami (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2018-07-06,2018,7,6,4,Friday,0,0,24,Navami (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,63896,14,10.2,2.7,5.6,4.01,25558,281142,MODERATE
2018-07-07,2018,7,7,5,Saturday,1,0,25,Dashami (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,69846,18,13.0,3.3,7.2,4.13,27938,307322,MODERATE
2018-07-08,2018,7,8,6,Sunday,1,0,26,Ekadashi (Krishna),1,0,0,0,0,0,0,None,0,0,0,0,0,None,78992,25,18.7,4.5,10.3,4.3,31596,347564,HIGH
2018-07-09,2018,7,9,0,Monday,0,0,27,Dwadashi (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,52702,5,5.6,1.8,3.5,3.8,21080,231888,LOW
2018-07-10,2018,7,10,1,Tuesday,0,0,28,Trayodashi (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2018-07-11,2018,7,11,2,Wednesday,0,0,29,Chaturdashi (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2018-07-12,2018,7,12,3,Thursday,0,0,30,Amavasya (New Moon),0,0,1,0,0,0,0,None,0,0,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2018-07-13,2018,7,13,4,Friday,0,0,1,Pratipada (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,64202,14,10.4,2.7,5.7,4.02,25680,282488,MODERATE
2018-07-14,2018,7,14,5,Saturday,1,0,2,Dwitiya (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,70955,19,13.5,3.4,7.4,4.15,28382,312202,MODERATE
2018-07-15,2018,7,15,6,Sunday,1,0,3,Tritiya (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,69451,18,12.8,3.2,7.0,4.12,27780,305584,MODERATE
2018-07-16,2018,7,16,0,Monday,0,0,4,Chaturthi (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,53133,6,5.8,1.8,3.5,3.81,21253,233785,LOW
2018-07-17,2018,7,17,1,Tuesday,0,0,5,Panchami (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2018-07-18,2018,7,18,2,Wednesday,0,0,6,Shasthi (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,48294,2,4.1,1.5,3.5,3.72,19317,212493,LOW
2018-07-19,2018,7,19,3,Thursday,0,0,7,Saptami (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,49906,3,4.7,1.6,3.5,3.75,19962,219586,LOW
2018-07-20,2018,7,20,4,Friday,0,0,8,Ashtami (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,64429,14,10.5,2.7,5.8,4.02,25771,283487,MODERATE
2018-07-21,2018,7,21,5,Saturday,1,0,9,Navami (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,73711,21,15.1,3.7,8.3,4.2,29484,324328,HIGH
2018-07-22,2018,7,22,6,Sunday,1,0,10,Dashami (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,69382,18,12.8,3.2,7.0,4.12,27752,305280,MODERATE
2018-07-23,2018,7,23,0,Monday,0,0,11,Ekadashi (Shukla),1,0,0,0,0,0,0,None,0,0,0,0,0,None,61808,12,9.3,2.5,5.1,3.97,24723,271955,LOW
2018-07-24,2018,7,24,1,Tuesday,0,0,12,Dwadashi (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2018-07-25,2018,7,25,2,Wednesday,0,0,13,Trayodashi (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2018-07-26,2018,7,26,3,Thursday,0,0,14,Chaturdashi (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,48215,2,4.1,1.5,3.5,3.72,19286,212146,LOW
2018-07-27,2018,7,27,4,Friday,0,0,15,Pournami (Full Moon),0,1,0,0,0,0,0,None,0,0,0,0,0,None,70690,19,13.4,3.4,7.4,4.14,28276,311036,MODERATE
2018-07-28,2018,7,28,5,Saturday,1,0,16,Pratipada (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,70589,18,13.3,3.4,7.3,4.14,28235,310591,MODERATE
2018-07-29,2018,7,29,6,Sunday,1,0,17,Dwitiya (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,70120,18,13.1,3.3,7.2,4.13,28048,308528,MODERATE
2018-07-30,2018,7,30,0,Monday,0,0,18,Tritiya (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,51925,5,5.4,1.8,3.5,3.79,20770,228470,LOW
2018-07-31,2018,7,31,1,Tuesday,0,0,19,Chaturthi (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,48599,2,4.2,1.5,3.5,3.72,19439,213835,LOW
2018-08-01,2018,8,1,2,Wednesday,0,0,20,Panchami (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2018-08-02,2018,8,2,3,Thursday,0,0,21,Shasthi (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,48300,2,4.1,1.5,3.5,3.72,19320,212520,LOW
2018-08-03,2018,8,3,4,Friday,0,0,22,Saptami (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,64371,14,10.5,2.7,5.8,4.02,25748,283232,MODERATE
2018-08-04,2018,8,4,5,Saturday,1,0,23,Ashtami (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,74105,21,15.4,3.7,8.5,4.21,29642,326062,HIGH
2018-08-05,2018,8,5,6,Sunday,1,0,24,Navami (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,67801,17,12.1,3.1,6.7,4.09,27120,298324,MODERATE
2018-08-06,2018,8,6,0,Monday,0,0,25,Dashami (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,53844,6,6.0,1.9,3.5,3.82,21537,236913,LOW
2018-08-07,2018,8,7,1,Tuesday,0,0,26,Ekadashi (Krishna),1,0,0,0,0,0,0,None,0,0,0,0,0,None,55449,7,6.6,2.0,3.6,3.85,22179,243975,LOW
2018-08-08,2018,8,8,2,Wednesday,0,0,27,Dwadashi (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2018-08-09,2018,8,9,3,Thursday,0,0,28,Trayodashi (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,50422,3,4.8,1.7,3.5,3.76,20168,221856,LOW
2018-08-10,2018,8,10,4,Friday,0,0,29,Chaturdashi (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,62493,13,9.6,2.5,5.3,3.99,24997,274969,MODERATE
2018-08-11,2018,8,11,5,Saturday,1,0,30,Amavasya (New Moon),0,0,1,0,0,0,0,None,0,0,0,0,0,None,71520,19,13.8,3.5,7.6,4.16,28608,314688,MODERATE
2018-08-12,2018,8,12,6,Sunday,1,0,1,Pratipada (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,68839,17,12.5,3.2,6.9,4.11,27535,302891,MODERATE
2018-08-13,2018,8,13,0,Monday,0,0,2,Dwitiya (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,51045,4,5.1,1.7,3.5,3.77,20418,224598,LOW
2018-08-14,2018,8,14,1,Tuesday,0,0,3,Tritiya (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2018-08-15,2018,8,15,2,Wednesday,0,0,4,Chaturthi (Shukla),0,0,0,0,0,0,0,None,0,0,0,1,1,Independence Day,62708,13,9.7,2.6,5.3,3.99,25083,275915,MODERATE
2018-08-16,2018,8,16,3,Thursday,0,0,5,Panchami (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,49971,3,4.7,1.6,3.5,3.75,19988,219872,LOW
2018-08-17,2018,8,17,4,Friday,0,0,6,Shasthi (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,60398,11,8.6,2.3,4.7,3.95,24159,265751,LOW
2018-08-18,2018,8,18,5,Saturday,1,0,7,Saptami (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,73907,21,15.3,3.7,8.4,4.2,29562,325190,HIGH
2018-08-19,2018,8,19,6,Sunday,1,0,8,Ashtami (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,65232,15,10.9,2.8,6.0,4.04,26092,287020,MODERATE
2018-08-20,2018,8,20,0,Monday,0,0,9,Navami (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,51589,4,5.3,1.7,3.5,3.78,20635,226991,LOW
2018-08-21,2018,8,21,1,Tuesday,0,0,10,Dashami (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2018-08-22,2018,8,22,2,Wednesday,0,0,11,Ekadashi (Shukla),1,0,0,0,0,0,0,None,0,0,0,0,0,None,56509,8,7.0,2.1,3.9,3.87,22603,248639,LOW
2018-08-23,2018,8,23,3,Thursday,0,0,12,Dwadashi (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2018-08-24,2018,8,24,4,Friday,0,0,13,Trayodashi (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,60211,11,8.5,2.3,4.7,3.94,24084,264928,LOW
2018-08-25,2018,8,25,5,Saturday,1,0,14,Chaturdashi (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,73505,21,15.0,3.7,8.2,4.2,29402,323422,HIGH
2018-08-26,2018,8,26,6,Sunday,1,0,15,Pournami (Full Moon),0,1,0,0,0,0,0,None,0,0,0,0,0,None,78032,25,18.0,4.3,9.9,4.28,31212,343340,HIGH
2018-08-27,2018,8,27,0,Monday,0,0,16,Pratipada (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,53320,6,5.9,1.9,3.5,3.81,21328,234608,LOW
2018-08-28,2018,8,28,1,Tuesday,0,0,17,Dwitiya (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2018-08-29,2018,8,29,2,Wednesday,0,0,18,Tritiya (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2018-08-30,2018,8,30,3,Thursday,0,0,20,Panchami (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,48925,2,4.3,1.6,3.5,3.73,19570,215270,LOW
2018-08-31,2018,8,31,4,Friday,0,0,21,Shasthi (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,62213,13,9.5,2.5,5.2,3.98,24885,273737,MODERATE
2018-09-01,2018,9,1,5,Saturday,1,0,22,Saptami (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,73758,21,15.2,3.7,8.4,4.2,29503,324535,HIGH
2018-09-02,2018,9,2,6,Sunday,1,0,23,Ashtami (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,65902,15,11.2,2.9,6.2,4.05,26360,289968,MODERATE
2018-09-03,2018,9,3,0,Monday,0,0,24,Navami (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,53835,6,6.0,1.9,3.5,3.82,21534,236874,LOW
2018-09-04,2018,9,4,1,Tuesday,0,0,25,Dashami (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2018-09-05,2018,9,5,2,Wednesday,0,0,26,Ekadashi (Krishna),1,0,0,0,0,0,0,None,0,0,0,0,0,None,55263,7,6.5,2.0,3.6,3.85,22105,243157,LOW
2018-09-06,2018,9,6,3,Thursday,0,0,27,Dwadashi (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,49267,3,4.4,1.6,3.5,3.74,19706,216774,LOW
2018-09-07,2018,9,7,4,Friday,0,0,28,Trayodashi (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,61106,12,8.9,2.4,4.9,3.96,24442,268866,LOW
2018-09-08,2018,9,8,5,Saturday,1,0,29,Chaturdashi (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,70231,18,13.2,3.3,7.3,4.13,28092,309016,MODERATE
2018-09-09,2018,9,9,6,Sunday,1,0,30,Amavasya (New Moon),0,0,1,0,0,0,0,None,0,0,0,0,0,None,68860,17,12.5,3.2,6.9,4.11,27544,302984,MODERATE
2018-09-10,2018,9,10,0,Monday,0,0,1,Pratipada (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,51110,4,5.1,1.7,3.5,3.77,20444,224884,LOW
2018-09-11,2018,9,11,1,Tuesday,0,0,2,Dwitiya (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2018-09-12,2018,9,12,2,Wednesday,0,0,3,Tritiya (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,48291,2,4.1,1.5,3.5,3.72,19316,212480,LOW
2018-09-13,2018,9,13,3,Thursday,0,0,4,Chaturthi (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,50528,4,4.9,1.7,3.5,3.76,20211,222323,LOW
2018-09-14,2018,9,14,4,Friday,0,0,5,Panchami (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,59979,11,8.4,2.3,4.6,3.94,23991,263907,LOW
2018-09-15,2018,9,15,5,Saturday,1,0,6,Shasthi (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,69644,18,12.9,3.3,7.1,4.12,27857,306433,MODERATE
2018-09-16,2018,9,16,6,Sunday,1,0,7,Saptami (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,66232,15,11.3,2.9,6.2,4.06,26492,291420,MODERATE
2018-09-17,2018,9,17,0,Monday,0,0,8,Ashtami (Shukla),0,0,0,1,0,0,0,None,0,0,0,0,0,None,54754,7,6.4,2.0,3.5,3.84,21901,240917,LOW
2018-09-18,2018,9,18,1,Tuesday,0,0,9,Navami (Shukla),0,0,0,1,0,0,0,None,0,0,0,0,0,None,48967,2,4.3,1.6,3.5,3.73,19586,215454,LOW
2018-09-19,2018,9,19,2,Wednesday,0,0,10,Dashami (Shukla),0,0,0,1,0,0,0,None,0,0,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2018-09-20,2018,9,20,3,Thursday,0,0,11,Ekadashi (Shukla),1,0,0,1,0,0,0,None,0,0,0,0,0,None,57711,9,7.4,2.1,4.1,3.9,23084,253928,LOW
2018-09-21,2018,9,21,4,Friday,0,0,12,Dwadashi (Shukla),0,0,0,1,0,0,0,None,0,0,0,0,0,None,69459,18,12.8,3.2,7.0,4.12,27783,305619,MODERATE
2018-09-22,2018,9,22,5,Saturday,1,0,13,Trayodashi (Shukla),0,0,0,1,1,0,0,None,0,0,0,0,0,None,88348,31,26.3,6.0,14.5,4.48,35339,388731,PEAK
2018-09-23,2018,9,23,6,Sunday,1,0,14,Chaturdashi (Shukla),0,0,0,1,0,0,0,None,0,0,0,0,0,None,84092,31,22.1,5.3,12.2,4.4,33636,370004,PEAK
2018-09-24,2018,9,24,0,Monday,0,0,15,Pournami (Full Moon),0,1,0,1,0,0,0,None,0,0,0,0,0,None,68248,17,12.3,3.1,6.8,4.1,27299,300291,MODERATE
2018-09-25,2018,9,25,1,Tuesday,0,0,16,Pratipada (Krishna),0,0,0,1,0,0,0,None,0,0,0,0,0,None,49372,3,4.5,1.6,3.5,3.74,19748,217236,LOW
2018-09-26,2018,9,26,2,Wednesday,0,0,17,Dwitiya (Krishna),0,0,0,1,0,0,0,None,0,0,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2018-09-27,2018,9,27,3,Thursday,0,0,18,Tritiya (Krishna),0,0,0,1,0,0,0,None,0,0,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2018-09-28,2018,9,28,4,Friday,0,0,19,Chaturthi (Krishna),0,0,0,1,0,0,0,None,0,0,0,0,0,None,73226,21,14.8,3.6,8.1,4.19,29290,322194,HIGH
2018-09-29,2018,9,29,5,Saturday,1,0,20,Panchami (Krishna),0,0,0,1,1,0,0,None,0,0,0,0,0,None,86497,31,24.5,5.7,13.5,4.44,34598,380586,PEAK
2018-09-30,2018,9,30,6,Sunday,1,0,21,Shasthi (Krishna),0,0,0,1,0,0,0,None,0,0,0,0,0,None,82961,29,21.3,5.2,11.7,4.38,33184,365028,HIGH
2018-10-01,2018,10,1,0,Monday,0,0,22,Saptami (Krishna),0,0,0,1,0,0,0,None,0,0,0,0,0,None,72336,20,14.2,3.5,7.8,4.17,28934,318278,MODERATE
2018-10-02,2018,10,2,1,Tuesday,0,0,23,Ashtami (Krishna),0,0,0,1,0,0,0,None,0,0,0,1,1,Gandhi Jayanti,77843,24,17.9,4.3,9.8,4.28,31137,342509,HIGH
2018-10-03,2018,10,3,2,Wednesday,0,0,24,Navami (Krishna),0,0,0,1,0,0,0,None,0,0,0,0,0,None,56264,8,6.9,2.1,3.8,3.87,22505,247561,LOW
2018-10-04,2018,10,4,3,Thursday,0,0,25,Dashami (Krishna),0,0,0,1,0,0,0,None,0,0,0,0,0,None,58840,10,7.9,2.2,4.3,3.92,23536,258896,LOW
